形,1250,1250,9995,接尾辞,名詞性名詞接尾辞,*,*,形,けい,*
用,1250,1250,7500,接尾辞,名詞性名詞接尾辞,*,*,用,よう,*
製,1250,1250,7391,接尾辞,名詞性名詞接尾辞,*,*,製,せい,*
家,1250,1250,10339,接尾辞,名詞性名詞接尾辞,*,*,家,か,*
者,1250,1250,8178,接尾辞,名詞性名詞接尾辞,*,*,者,しゃ,*
勢,1250,1250,10322,接尾辞,名詞性名詞接尾辞,*,*,勢,ぜい,*
数,1250,1250,7568,接尾辞,名詞性名詞接尾辞,*,*,数,すう,*
っ子,1250,1250,9062,接尾辞,名詞性名詞接尾辞,*,*,っ子,っこ,*
っこ,1250,1250,8467,接尾辞,名詞性名詞接尾辞,*,*,っこ,っこ,*
代,1250,1250,8496,接尾辞,名詞性名詞接尾辞,*,*,代,だい,*
費,1250,1250,8695,接尾辞,名詞性名詞接尾辞,*,*,費,ひ,*
学,1250,1250,11311,接尾辞,名詞性名詞接尾辞,*,*,学,がく,*
性,1250,1250,8037,接尾辞,名詞性名詞接尾辞,*,*,性,せい,*
的,1250,1250,7514,接尾辞,名詞性名詞接尾辞,*,*,的,てき,*
気味,1250,1250,9244,接尾辞,名詞性名詞接尾辞,*,*,気味,ぎみ,*
ぎみ,1250,1250,9356,接尾辞,名詞性名詞接尾辞,*,*,ぎみ,ぎみ,*
調,1250,1250,9413,接尾辞,名詞性名詞接尾辞,*,*,調,ちょう,*
むき,1250,1250,9183,接尾辞,名詞性名詞接尾辞,*,*,むき,むき,*
向き,1250,1250,8115,接尾辞,名詞性名詞接尾辞,*,*,向き,むき,*
むけ,1250,1250,9159,接尾辞,名詞性名詞接尾辞,*,*,むけ,むけ,*
